month,usda_slug,source,unit,price_usd_kg
1926-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006172
1926-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006034
1926-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005346
1926-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005224
1927-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005208
1927-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005386
1927-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005281
1927-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005314
1927-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005913
1927-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007201
1927-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007484
1927-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007914
1927-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007719
1927-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007095
1927-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005970
1927-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006083
1928-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006091
1928-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006399
1928-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006982
1928-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007444
1928-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008262
1928-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008262
1928-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008262
1928-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007954
1928-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007703
1928-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006861
1928-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006107
1928-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006164
1929-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006496
1929-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007031
1929-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007185
1929-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007087
1929-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006982
1929-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007039
1929-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007387
1929-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007768
1929-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007873
1929-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007444
1929-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006561
1929-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006318
1930-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006261
1930-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006269
1930-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006034
1930-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006342
1930-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006302
1930-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006399
1930-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006245
1930-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007290
1930-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007428
1930-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006634
1930-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005370
1930-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005257
1931-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004998
1931-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004747
1931-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004657
1931-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004674
1931-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004560
1931-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004358
1931-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004374
1931-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004115
1931-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003499
1931-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002705
1931-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002965
1931-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002794
1932-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002730
1932-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002624
1932-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002608
1932-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002543
1932-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002438
1932-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002381
1932-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002422
1932-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002446
1932-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002268
1932-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.001750
1932-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.001571
1932-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.001523
1933-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.001547
1933-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.001571
1933-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.001669
1933-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.002284
1933-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003151
1933-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003256
1933-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004487
1933-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003953
1933-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003766
1933-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003143
1933-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003289
1933-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003402
1934-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003556
1934-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003694
1934-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003815
1934-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003815
1934-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003937
1934-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004536
1934-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004795
1934-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005889
1934-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006269
1934-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006213
1934-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006132
1934-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006909
1935-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006909
1935-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006844
1935-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006699
1935-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006901
1935-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006869
1935-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006747
1935-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006674
1935-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006545
1935-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006318
1935-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005816
1935-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004568
1935-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004293
1936-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004333
1936-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004495
1936-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004568
1936-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004633
1936-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004860
1936-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004965
1936-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006496
1936-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008424
1936-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008505
1936-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007930
1936-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007662
1936-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007743
1937-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008181
1937-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008424
1937-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008505
1937-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009639
1937-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009801
1937-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009477
1937-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009558
1937-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008343
1937-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007606
1937-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004771
1937-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003888
1937-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003928
1938-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004228
1938-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004188
1938-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004155
1938-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004269
1938-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004269
1938-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004236
1938-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004350
1938-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003928
1938-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003888
1938-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003394
1938-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003240
1938-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003491
1939-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003653
1939-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003556
1939-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003596
1939-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003677
1939-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003912
1939-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004042
1939-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003872
1939-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003702
1939-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004552
1939-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003856
1939-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.003791
1939-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004074
1940-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004309
1940-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004431
1940-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004536
1940-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004747
1940-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005135
1940-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005143
1940-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005111
1940-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005111
1940-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005014
1940-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004811
1940-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004601
1940-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004414
1941-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004536
1941-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004536
1941-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.004625
1941-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005022
1941-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005338
1941-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005532
1941-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005638
1941-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005670
1941-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005735
1941-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005257
1941-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005160
1941-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005419
1942-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.005889
1942-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006204
1942-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006350
1942-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006456
1942-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006593
1942-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006634
1942-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006731
1942-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006755
1942-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006690
1942-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006277
1942-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006148
1942-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.006496
1943-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007128
1943-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007322
1943-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.007679
1943-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008100
1943-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008343
1943-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008586
1943-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008748
1943-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008829
1943-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008829
1943-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008667
1943-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008505
1943-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008991
1944-01-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009153
1944-02-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009153
1944-03-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009234
1944-04-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009315
1944-05-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009315
1944-06-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009315
1944-07-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009477
1944-08-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009477
1944-09-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009396
1944-10-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.009153
1944-11-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008586
1944-12-01,corn,USDA NASS CORN Price Received,USD/Kg (converted from $/BU),0.008586
